cCCAa  A;24.97;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
aAca  bCab;24.99;B b C  CCaaaacCCcC bA;6557525
BacB C;24.97;B b C  CCaaaacCCcC bA;1313789
cCCAa  A;24.38;abACaB BBAa acaACaBBA;1313789
aAca  bCab;24.48;abACaB BBAa acaACaBBA;6557525
cCCAa  A;24.72;abACaB BBAa acaACaBBA;9999999
BacB C;24.48;B b C  CCaaaacCCcC bA;9999999
BacB C;24.38;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
cCCAa  A;24.48;B b C  CCaaaacCCcC bA;6557525
BacB C;24.99;B b C  CCaaaacCCcC bA;6557525
cCCAa  A;24.97;abACaB BBAa acaACaBBA;1313789
aAca  bCab;24.38;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
BacB C;24.38;B b C  CCaaaacCCcC bA;9999999
cCCAa  A;24.38;abACaB BBAa acaACaBBA;9999999
BacB C;24.99;B b C  CCaaaacCCcC bA;1313789
BacB C;24.97;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
aAca  bCab;24.97;CCCCCbba A bbBbb;9999999
cCCAa  A;24.38;B b C  CCaaaacCCcC bA;6557525
BacB C;24.48;CCCCCbba A bbBbb;6557525
BacB C;24.72;CCCCCbba A bbBbb;9999999
cCCAa  A;24.97;B b C  CCaaaacCCcC bA;9999999
BacB C;24.72;abACaB BBAa acaACaBBA;9999999
cCCAa  A;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
aAca  bCab;24.38;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
BacB C;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
aAca  bCab;24.48;B b C  CCaaaacCCcC bA;1313789
aAca  bCab;24.48;CCCCCbba A bbBbb;9999999
aAca  bCab;24.97;B b C  CCaaaacCCcC bA;1313789
aAca  bCab;24.38;CCCCCbba A bbBbb;9999999
BacB C;24.97;abACaB BBAa acaACaBBA;1313789
BacB C;24.72;CCCCCbba A bbBbb;6557525
cCCAa  A;24.72;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
aAca  bCab;24.97;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
BacB C;24.72;B b C  CCaaaacCCcC bA;9999999
aAca  bCab;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
aAca  bCab;24.99;CCCCCbba A bbBbb;9999999
aAca  bCab;24.48;CCCCCbba A bbBbb;1313789
aAca  bCab;24.72;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
cCCAa  A;24.38;CCCCCbba A bbBbb;9999999
aAca  bCab;24.72;CCCCCbba A bbBbb;9999999
BacB C;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
BacB C;24.99;abACaB BBAa acaACaBBA;9999999
BacB C;24.48;CCCCCbba A bbBbb;9999999
aAca  bCab;24.72;abACaB BBAa acaACaBBA;6557525
BacB C;24.48;abACaB BBAa acaACaBBA;6557525
cCCAa  A;24.48;abACaB BBAa acaACaBBA;1313789
BacB C;24.38;abACaB BBAa acaACaBBA;1313789
cCCAa  A;24.72;abACaB BBAa acaACaBBA;1313789
aAca  bCab;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
BacB C;24.72;CCCCCbba A bbBbb;1313789
aAca  bCab;24.97;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
cCCAa  A;24.48;B b C  CCaaaacCCcC bA;1313789
aAca  bCab;24.99;abACaB BBAa acaACaBBA;9999999
BacB C;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
aAca  bCab;24.72;CCCCCbba A bbBbb;1313789
aAca  bCab;24.72;B b C  CCaaaacCCcC bA;9999999
cCCAa  A;24.99;CCCCCbba A bbBbb;1313789
cCCAa  A;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
cCCAa  A;24.97;abACaB BBAa acaACaBBA;6557525
BacB C;24.99;CCCCCbba A bbBbb;6557525
BacB C;24.38;CCCCCbba A bbBbb;9999999
BacB C;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
cCCAa  A;24.97;B b C  CCaaaacCCcC bA;1313789
aAca  bCab;24.97;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
aAca  bCab;24.97;abACaB BBAa acaACaBBA;1313789
aAca  bCab;24.97;CCCCCbba A bbBbb;1313789
cCCAa  A;24.38;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
aAca  bCab;24.99;abACaB BBAa acaACaBBA;6557525
aAca  bCab;24.72;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
aAca  bCab;24.48;CCCCCbba A bbBbb;6557525
aAca  bCab;24.97;B b C  CCaaaacCCcC bA;9999999
aAca  bCab;24.99;B b C  CCaaaacCCcC bA;9999999
BacB C;24.97;abACaB BBAa acaACaBBA;9999999
cCCAa  A;24.38;CCCCCbba A bbBbb;1313789
aAca  bCab;24.99;abACaB BBAa acaACaBBA;1313789
BacB C;24.48;abACaB BBAa acaACaBBA;9999999
cCCAa  A;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
BacB C;24.38;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
aAca  bCab;24.72;abACaB BBAa acaACaBBA;1313789
cCCAa  A;24.38;B b C  CCaaaacCCcC bA;9999999
cCCAa  A;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
BacB C;24.48;abACaB BBAa acaACaBBA;1313789
cCCAa  A;24.99;abACaB BBAa acaACaBBA;1313789
BacB C;24.97;B b C  CCaaaacCCcC bA;6557525
BacB C;24.99;abACaB BBAa acaACaBBA;6557525
BacB C;24.72;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
cCCAa  A;24.48;abACaB BBAa acaACaBBA;6557525
aAca  bCab;24.48;abACaB BBAa acaACaBBA;1313789
aAca  bCab;24.72;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
cCCAa  A;24.97;B b C  CCaaaacCCcC bA;6557525
BacB C;24.48;B b C  CCaaaacCCcC bA;1313789
BacB C;24.72;B b C  CCaaaacCCcC bA;1313789
cCCAa  A;24.48;abACaB BBAa acaACaBBA;9999999
cCCAa  A;24.72;abACaB BBAa acaACaBBA;6557525
cCCAa  A;24.72;B b C  CCaaaacCCcC bA;1313789
aAca  bCab;24.72;B b C  CCaaaacCCcC bA;6557525
aAca  bCab;24.99;CCCCCbba A bbBbb;1313789
aAca  bCab;24.38;CCCCCbba A bbBbb;1313789
BacB C;24.72;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
BacB C;24.97;CCCCCbba A bbBbb;6557525
cCCAa  A;24.72;CCCCCbba A bbBbb;9999999
cCCAa  A;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
aAca  bCab;24.97;abACaB BBAa acaACaBBA;6557525
BacB C;24.38;B b C  CCaaaacCCcC bA;6557525
BacB C;24.48;CCCCCbba A bbBbb;1313789
aAca  bCab;24.99;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
cCCAa  A;24.97;CCCCCbba A bbBbb;6557525
cCCAa  A;24.38;acBcCabAAC ccb a CBcC AbbAbCbA;1313789
cCCAa  A;24.99;abACaB BBAa acaACaBBA;6557525
BacB C;24.38;CCCCCbba A bbBbb;1313789
aAca  bCab;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;6557525
aAca  bCab;24.99;CCCCCbba A bbBbb;6557525
BacB C;24.38;abACaB BBAa acaACaBBA;6557525
aAca  bCab;24.48;abACaB BBAa acaACaBBA;9999999
cCCAa  A;24.48;acBcCabAAC ccb a CBcC AbbAbCbA;9999999
